CustomerID,Count,Gender,Senior Citizen,Partner,Dependents
3707-GNWHM,1,Male,No,No,No
8922-LIEGH,1,Female,Yes,No,No
8245-UMPYT,1,Female,Yes,No,No
5186-SAMNZ,1,Male,Yes,No,No
5373-SFODM,1,Male,Yes,Yes,No
5766-ZJYBB,1,Male,No,No,No
8931-GJJIQ,1,Female,No,No,No
4277-PVRAN,1,Female,No,No,No
0022-TCJCI,1,Male,Yes,No,No
0203-HHYIJ,1,Male,No,No,No
0952-KMEEH,1,Male,No,No,No
8178-EYZUO,1,Male,No,No,No
5130-IEKQT,1,Male,Yes,No,No
3230-WYKIR,1,Male,No,No,No
0407-BDJKB,1,Male,No,Yes,No
9600-UDOPK,1,Male,No,Yes,No
4074-SJFFA,1,Female,No,No,No
3269-ATYWD,1,Male,Yes,No,No
4910-GMJOT,1,Female,No,No,No
0354-WYROK,1,Female,Yes,Yes,No
7576-OYWBN,1,Male,Yes,No,No
5539-TMZLF,1,Male,Yes,No,No
4323-SADQS,1,Male,No,Yes,Yes
4446-BZKHU,1,Male,No,Yes,No
5202-IVJNU,1,Female,No,No,Yes
5976-JCJRH,1,Male,No,Yes,No
0137-OCGAB,1,Female,No,No,No
3351-NQLDI,1,Female,No,Yes,No
7593-JNWRU,1,Male,No,Yes,Yes
4588-YBNIB,1,Female,No,No,No
3336-JORSO,1,Female,Yes,No,No
5028-GZLDO,1,Male,No,No,No
6861-XWTWQ,1,Male,Yes,Yes,No
6877-TJMBR,1,Male,No,Yes,No
6769-DCQLI,1,Male,No,No,No
2433-KMEAS,1,Male,No,No,No
2195-ZRVAX,1,Female,No,Yes,No
3550-SAHFP,1,Female,No,No,No
2011-TRQYE,1,Male,No,No,No
4873-ILOLJ,1,Male,No,No,No
2725-KXXWT,1,Male,No,Yes,No
9565-DJPIB,1,Female,No,No,No
8348-HFYIV,1,Male,No,No,No
6849-WLEYG,1,Male,No,No,Yes
4659-NZRUF,1,Female,No,No,No
8429-XIBUM,1,Male,No,No,No
2608-BHKFN,1,Female,No,No,No
7341-LXCAF,1,Male,No,Yes,No
9462-MJUAW,1,Male,No,No,No
8128-YVJRG,1,Female,No,No,No
4283-FUTGF,1,Male,Yes,No,No
1569-TTNYJ,1,Male,No,Yes,No
2397-BRLOM,1,Male,Yes,Yes,No
4749-VFKVB,1,Female,No,No,No
7598-UAASY,1,Male,No,Yes,No
7938-OUHIO,1,Male,No,No,No
8510-AWCXC,1,Female,Yes,No,No
0431-APWVY,1,Female,No,Yes,No
3426-NIYYL,1,Male,No,No,No
8225-BTJAU,1,Male,Yes,No,No
3387-VATUS,1,Male,No,No,No
1143-NMNQJ,1,Female,No,No,No
0415-MOSGF,1,Female,No,No,No
1724-BQUHA,1,Male,Yes,No,No
4826-XTSOH,1,Male,Yes,Yes,No
2495-INZWQ,1,Male,No,No,No
4139-SUGLD,1,Male,No,Yes,Yes
6857-VWJDT,1,Female,No,No,No
5624-BQSSA,1,Female,No,No,No
2408-WITXK,1,Female,Yes,No,No
5577-OTWWW,1,Female,No,No,No
6100-QQHEB,1,Male,No,Yes,No
2634-HCZGT,1,Male,Yes,Yes,No
7503-QQRVF,1,Male,Yes,Yes,No
2691-NZETQ,1,Male,No,No,No
4404-HIBDJ,1,Female,No,No,No
7295-JOMMD,1,Female,No,No,No
5013-SBUIH,1,Female,No,No,No
0709-TVGUR,1,Female,Yes,No,No
6023-YEBUP,1,Male,No,No,No
7209-JCUDS,1,Male,No,No,No
3001-CBHLQ,1,Male,Yes,Yes,No
6158-DWPZT,1,Male,No,Yes,No
3763-GCZHZ,1,Male,No,Yes,No
0772-GYEQQ,1,Male,No,No,No
4831-EOBFE,1,Male,No,Yes,No
4102-OQUPX,1,Male,Yes,Yes,No
9170-GYZJC,1,Female,No,Yes,Yes
3999-QGRJH,1,Male,Yes,No,No
2454-RPBRZ,1,Female,Yes,Yes,No
2002-MZHWP,1,Female,No,No,No
2265-CYWIV,1,Female,Yes,Yes,No
2004-OCQXK,1,Female,No,No,No
5027-QPKTE,1,Male,No,Yes,No
2672-HUYVI,1,Female,No,No,No
7508-MYBOG,1,Male,No,Yes,No
0148-DCDOS,1,Male,No,No,No
9992-RRAMN,1,Male,No,Yes,No
0310-MVLET,1,Female,No,Yes,No
4550-VBOFE,1,Male,Yes,Yes,No
5696-QURRL,1,Male,No,No,No
7409-KIUTL,1,Female,Yes,No,No
1732-VHUBQ,1,Female,Yes,Yes,No
0495-RVCBF,1,Female,No,No,No
7854-EDSSA,1,Male,No,No,No
8869-TORSS,1,Female,No,No,No
0679-IDSTG,1,Female,Yes,Yes,No
2115-BFTIW,1,Male,No,No,No
0611-DFXKO,1,Male,No,Yes,No
7780-OTDSO,1,Male,No,Yes,No
9747-DDZOS,1,Female,No,No,No
0564-JJHGS,1,Male,No,No,No
3348-CFRNX,1,Female,No,Yes,No
1428-GTBJJ,1,Male,No,No,No
8802-UNOJF,1,Male,Yes,No,No
6313-GIDIT,1,Male,Yes,No,No
2845-AFFTX,1,Male,Yes,Yes,No
2249-YPRNG,1,Female,No,Yes,No
7410-YTJIK,1,Female,No,No,No
4626-GYCZP,1,Male,No,No,No
5590-BYNII,1,Male,No,No,No
3237-AJGEH,1,Female,No,Yes,Yes
1591-NFNLQ,1,Male,No,No,No
2815-CPTUL,1,Male,Yes,No,No
0596-BQCEQ,1,Female,No,Yes,No
1481-ZUWZA,1,Male,No,No,No
2309-OSFEU,1,Male,No,No,No
1891-FZYSA,1,Male,Yes,Yes,No
7613-LLQFO,1,Male,No,No,No
2640-PMGFL,1,Male,No,No,No
3801-HMYNL,1,Male,No,Yes,No
9685-WKZGT,1,Male,Yes,No,No
6022-UGGSO,1,Female,Yes,No,No
4484-CGXFK,1,Female,No,No,No
6214-EDAKZ,1,Female,No,Yes,Yes
6127-ISGTU,1,Female,No,Yes,No
8740-XLHDR,1,Male,No,No,No
1208-DNHLN,1,Male,No,Yes,No
1761-AEZZR,1,Male,No,No,No
3923-CSIHK,1,Female,Yes,Yes,No
7120-RFMVS,1,Male,No,No,No
7317-GGVPB,1,Male,No,Yes,No
1322-AGOQM,1,Male,No,No,No
3677-IYRBF,1,Female,Yes,No,No
5692-FPTAH,1,Female,No,No,No
1550-LOAHA,1,Female,No,Yes,No
0268-QKIWO,1,Female,No,No,No
0876-WDUUZ,1,Female,No,No,No
0617-FHSGK,1,Male,No,No,No
2858-MOFSQ,1,Female,No,No,No
8118-LSUEL,1,Male,Yes,No,No
7005-CCBKV,1,Male,No,No,No
4250-FDVOU,1,Female,No,No,No
5277-ZLOOR,1,Female,Yes,No,No
2141-RRYGO,1,Female,No,No,No
6376-GAHQE,1,Male,No,No,No
5052-PNLOS,1,Male,No,No,No
6979-ZNSFF,1,Female,No,No,No
2386-LAHRK,1,Male,No,No,No
6032-IGALN,1,Female,No,No,No
4248-HCETZ,1,Male,Yes,Yes,No
0516-WJVXC,1,Female,No,No,No
9174-FKWZE,1,Female,Yes,No,No
8809-RIHDD,1,Male,No,Yes,No
4822-NGOCH,1,Female,No,No,No
5307-DZCVC,1,Female,Yes,Yes,No
8679-JOEVF,1,Female,Yes,No,No
1432-FPAXX,1,Female,No,No,No
4803-AXVYP,1,Female,Yes,No,No
3884-HCSWG,1,Female,No,No,No
5077-DXTCG,1,Female,No,No,No
1142-WACZW,1,Male,No,No,No
5649-ANRML,1,Male,Yes,No,No
4892-VLANZ,1,Male,No,No,No
2919-HBCJO,1,Female,No,No,No
4236-XPXAV,1,Female,No,Yes,No
3030-YZADT,1,Male,No,No,No
7410-KTVFV,1,Male,No,Yes,No
8393-DLHGA,1,Male,No,No,No
7395-IGJOS,1,Male,Yes,Yes,No
2834-SPCJV,1,Male,No,Yes,No
7890-VYYWG,1,Male,Yes,Yes,No
9907-SWKKF,1,Female,Yes,No,No
0587-DMGBH,1,Female,No,No,No
6397-JNZZG,1,Female,Yes,Yes,No
3523-QRQLL,1,Female,No,Yes,No
0895-DQHEW,1,Male,No,Yes,No
8149-RSOUN,1,Female,No,No,No
7250-EQKIY,1,Female,No,Yes,Yes
4013-UBXWQ,1,Female,No,No,No
5519-NPHVG,1,Female,No,No,No
8849-GYOKR,1,Female,No,Yes,No
3148-BLQJT,1,Male,No,No,No
0461-CVKMU,1,Female,No,Yes,No
8806-EAGWC,1,Male,No,No,No
7779-LGOVN,1,Male,Yes,Yes,No
9710-ZUSHQ,1,Female,Yes,No,No
4183-WCSEP,1,Male,No,No,No
5498-TXHLF,1,Female,No,Yes,No
9722-UJOJR,1,Male,No,Yes,No
3902-FOIGH,1,Male,Yes,Yes,No
6772-KSATR,1,Male,No,No,No
7112-OPOTK,1,Male,No,No,No
4210-QFJMF,1,Female,No,No,No
3318-OSATS,1,Male,Yes,No,No
5828-AVIPD,1,Male,No,Yes,No
1086-LXKFY,1,Female,No,Yes,No
2636-ALXXZ,1,Female,Yes,No,No
7774-OJSXI,1,Male,No,No,No
7786-WBJYI,1,Female,No,No,No
9885-CSMWE,1,Female,Yes,No,No
5016-ETTFF,1,Male,No,No,No
3866-MDTUB,1,Female,No,No,No
8058-JMEQO,1,Female,Yes,No,No
0697-ZMSWS,1,Male,No,No,No
7657-DYEPJ,1,Male,Yes,No,No
8276-MQBYC,1,Male,Yes,No,No
7593-XFKDI,1,Male,No,No,No
0337-CNPZE,1,Female,No,No,No
1513-XNPPH,1,Female,No,No,No
6015-VVHHE,1,Female,Yes,No,No
6347-DCUIK,1,Male,No,No,No
0897-FEGMU,1,Female,No,Yes,No
7663-RGWBC,1,Male,No,No,No
1120-BMWUB,1,Female,No,No,No
9124-LHCJQ,1,Female,No,No,No
2235-ZGKPT,1,Female,No,Yes,Yes
3891-PUQOD,1,Female,No,No,Yes
0689-NKYLF,1,Male,No,No,No
3658-KIBGF,1,Female,No,No,No
5519-YLDGW,1,Female,No,Yes,No
4946-EDSEW,1,Female,No,Yes,Yes
2516-VQRRV,1,Female,Yes,No,No
7580-UGXNC,1,Female,Yes,No,No
5178-LMXOP,1,Male,Yes,Yes,No
8185-UPYBR,1,Male,No,Yes,No
4585-HETAI,1,Female,No,Yes,No
7526-BEZQB,1,Male,No,No,No
4951-UKAAQ,1,Female,No,No,No
2108-YKQTY,1,Female,No,No,No
4918-QLLIW,1,Male,No,No,No
7056-IMHCC,1,Male,Yes,Yes,No
1625-JAIIY,1,Female,No,Yes,No
2947-DOMLJ,1,Male,No,No,Yes
4112-LUEIZ,1,Male,No,No,No
4510-HIMLV,1,Male,No,No,No
8749-JMNKX,1,Male,Yes,Yes,No
2430-USGXP,1,Male,No,Yes,No
5955-ERIHD,1,Male,No,Yes,No
0917-EZOLA,1,Male,Yes,Yes,No
5949-EBSQK,1,Male,No,Yes,Yes
7274-RTAPZ,1,Male,No,No,No
0311-UNPFF,1,Female,No,No,No
3834-XUIFC,1,Male,No,No,No
8414-MYSHR,1,Male,Yes,No,No
7599-FKVXZ,1,Male,No,Yes,No
8229-TNIQA,1,Female,No,No,No
6221-AVQYL,1,Male,No,No,No
7743-EXURX,1,Male,No,Yes,Yes
5569-KGJHX,1,Female,No,Yes,No
4988-IQIGL,1,Male,Yes,No,No
7730-IUTDZ,1,Male,No,No,No
0426-TIRNE,1,Female,No,No,No
7587-RZNME,1,Male,No,No,No
0748-RDGGM,1,Male,No,Yes,No
4706-AXVKM,1,Female,Yes,No,No
5889-JTMUL,1,Female,Yes,Yes,No
9026-RNUJS,1,Male,Yes,No,No
3746-EUBYR,1,Male,No,Yes,No
2332-EFBJY,1,Male,No,No,No
9474-PHLYD,1,Female,No,No,No
2165-VOEGB,1,Female,No,No,No
2219-MVUSO,1,Male,No,No,No
8914-RBTSB,1,Male,No,Yes,No
0963-ZBDRN,1,Male,No,No,No
7594-RQHXR,1,Female,No,No,No
6331-EWIEB,1,Male,No,No,No
5998-VVEJY,1,Male,No,No,No
1624-NALOJ,1,Male,Yes,No,No
4317-VTEOA,1,Male,No,No,No
1670-SVOWZ,1,Female,No,Yes,No
7541-YLXCL,1,Male,No,No,No
0260-ZDLGK,1,Female,No,No,Yes
8722-NGNBH,1,Male,No,No,No
6210-KBBPI,1,Male,Yes,No,No
0133-BMFZO,1,Female,No,No,No
6128-CZOMY,1,Female,No,No,No
9540-JYROE,1,Male,No,No,No
2260-USTRB,1,Female,Yes,No,No
3656-TKRVZ,1,Female,No,No,No
8623-TMRBY,1,Male,Yes,Yes,No
1501-SGHBW,1,Male,No,No,No
3208-YPIOE,1,Male,No,No,No
2612-RANWT,1,Female,No,No,No
6900-PXRMS,1,Male,Yes,Yes,No
3346-BRMIS,1,Female,Yes,Yes,No
2933-FILNV,1,Female,No,Yes,Yes
9986-BONCE,1,Female,No,No,No
2722-JMONI,1,Female,Yes,Yes,No
4083-EUGRJ,1,Male,No,No,No
7579-OOPEC,1,Female,Yes,Yes,No
1771-OADNZ,1,Male,Yes,Yes,No
0612-RTZZA,1,Female,Yes,No,No
6410-LEFEN,1,Female,No,No,No
3194-ORPIK,1,Female,No,Yes,No
8816-VXNZD,1,Female,No,No,No
9378-FXTIZ,1,Female,No,Yes,No
1723-HKXJQ,1,Male,No,No,No
7825-GKXMW,1,Female,No,No,No
1240-KNSEZ,1,Male,No,No,No
0836-SEYLU,1,Male,No,Yes,No
4433-JCGCG,1,Male,Yes,Yes,No
3716-BDVDB,1,Male,No,No,No
5899-MQZZL,1,Female,No,No,No
6849-OYAMU,1,Male,No,Yes,No
9488-HGMJH,1,Female,Yes,No,No
6038-GCYEC,1,Female,No,No,No
1150-WFARN,1,Female,No,Yes,No
3144-AUDBS,1,Female,No,Yes,No
5616-PRTNT,1,Male,No,No,Yes
4818-QIUFN,1,Female,Yes,No,No
6961-VCPMC,1,Male,Yes,Yes,No
6688-UZPWD,1,Female,No,Yes,No
2839-RFSQE,1,Female,No,No,No
0968-GSIKN,1,Female,No,No,No
1965-DDBWU,1,Male,No,No,No
9057-SIHCH,1,Female,No,No,No
6771-XWBDM,1,Female,No,Yes,No
8601-QACRS,1,Female,No,No,No
2391-SOORI,1,Male,No,No,Yes
2645-QTLMB,1,Male,No,No,No
4806-HIPDW,1,Female,No,Yes,No
4424-TKOPW,1,Male,Yes,No,No
8443-ZRDBZ,1,Male,No,No,No
9136-ALYBR,1,Male,No,No,No
7479-NITWS,1,Male,No,No,No
2959-MJHIC,1,Male,No,Yes,No
4201-JMNGR,1,Female,Yes,No,No
5960-WPXQM,1,Male,No,No,No
0684-AOSIH,1,Male,No,Yes,No
8260-NGFNY,1,Female,No,No,No
1866-RZZQS,1,Male,Yes,No,No
8631-NBHFZ,1,Male,Yes,Yes,No
4958-XCBDQ,1,Male,Yes,No,No
8337-UPOAQ,1,Male,Yes,Yes,No
1725-IQNIY,1,Male,No,Yes,No
6598-RFFVI,1,Male,No,No,No
6712-OAWRH,1,Female,Yes,No,No
8614-VGMMV,1,Female,No,No,No
2930-UOTMB,1,Female,No,No,No
5914-DVBWJ,1,Female,Yes,No,No
2533-QVMSK,1,Male,No,Yes,No
8644-XLFBW,1,Male,Yes,No,No
8625-AZYZY,1,Male,No,Yes,No
9306-CPCBC,1,Female,No,No,No
1833-VGRUM,1,Female,Yes,No,No
8374-XGEJJ,1,Male,Yes,Yes,No
2656-TABEH,1,Male,No,Yes,No
6946-LMSQS,1,Male,Yes,Yes,No
2325-ZUSFD,1,Female,No,Yes,No
3932-CMDTD,1,Female,No,No,No
4039-HEUNW,1,Male,Yes,Yes,No
0812-WUPTB,1,Male,Yes,Yes,No
3594-UVONA,1,Female,No,No,No
0004-TLHLJ,1,Male,No,No,No
5089-IFSDP,1,Female,No,Yes,No
4817-VYYWS,1,Female,No,No,No
1396-QWFBJ,1,Female,No,Yes,No
5299-SJCZT,1,Male,No,No,No
2403-BCASL,1,Male,Yes,Yes,No
2898-LSJGD,1,Female,No,Yes,No
7359-PTSXY,1,Male,No,No,No
4503-BDXBD,1,Male,No,No,No
6086-ESGRL,1,Female,No,No,No
3886-CERTZ,1,Female,No,Yes,No
5759-RCVCB,1,Female,No,No,No
6372-RFVNS,1,Female,No,Yes,No
8938-UMKPI,1,Female,No,No,No
0991-BRRFB,1,Male,No,No,No
3871-IKPYH,1,Male,Yes,No,No
6319-IEJWJ,1,Male,No,Yes,No
9025-AOMKI,1,Female,No,No,No
5275-SQEIZ,1,Male,No,No,No
7716-YTYHG,1,Female,No,Yes,No
4390-KYULV,1,Male,No,Yes,No
1304-NECVQ,1,Female,Yes,No,No
8945-GRKHX,1,Female,No,No,No
6959-UWKHF,1,Male,No,No,No
3815-SLMEF,1,Female,No,No,No
5154-VEKBL,1,Female,No,No,No
5655-JSMZM,1,Male,Yes,No,No
4505-EXZHB,1,Female,Yes,No,No
4587-VVTOX,1,Female,No,Yes,No
4652-NNHNY,1,Male,No,Yes,No
8972-HJWNV,1,Female,Yes,Yes,No
8515-OCTJS,1,Female,No,No,No
2860-RANUS,1,Female,Yes,No,No
5261-QSHQM,1,Female,No,No,No
8868-WOZGU,1,Male,No,No,No
1334-FJSVR,1,Male,No,No,No
7625-XCQRH,1,Female,No,No,No
1731-TVIUK,1,Female,No,No,No
0406-BPDVR,1,Female,Yes,Yes,No
0618-XWMSS,1,Male,No,No,No
5276-KQWHG,1,Female,Yes,No,No
2565-JSLRY,1,Male,No,No,No
6689-KXGBO,1,Female,No,No,No
6615-NGGZJ,1,Male,No,No,No
4255-DDUOU,1,Female,No,Yes,Yes
2984-MIIZL,1,Male,No,No,No
5590-YRFJT,1,Female,No,Yes,No
3677-TNKIO,1,Female,No,No,No
9667-EQRXU,1,Female,Yes,No,No
3329-WDIOK,1,Female,No,No,No
2873-ZLIWT,1,Female,No,Yes,No
3415-TAILE,1,Female,No,Yes,Yes
1915-IOFGU,1,Female,No,No,No
3045-XETSH,1,Female,No,No,No
7239-HZZCX,1,Male,No,No,No
7683-CBDKJ,1,Male,No,Yes,Yes
0946-CLJTI,1,Male,Yes,Yes,No
0628-CNQRM,1,Male,No,Yes,No
7665-TOALD,1,Female,No,No,No
0112-QWPNC,1,Male,No,Yes,No
0324-BRPCJ,1,Female,Yes,Yes,No
2777-PHDEI,1,Female,No,No,No
1196-AMORA,1,Male,No,No,No
4282-YMKNA,1,Female,No,No,No
5356-RHIPP,1,Male,No,No,No
9189-JWSHV,1,Female,Yes,Yes,No
0746-JTRFU,1,Male,No,No,No
0576-WNXXC,1,Male,Yes,Yes,No
4628-CTTLA,1,Male,No,No,No
2876-VBBBL,1,Female,No,No,No
6834-NXDCA,1,Female,No,No,No
5597-GLBUC,1,Female,No,No,No
2748-MYRVK,1,Female,No,No,No
4822-YCXMX,1,Male,No,No,No
9821-POOTN,1,Male,No,Yes,No
6559-ILWKJ,1,Male,No,Yes,No
4229-CZMLL,1,Male,No,No,No
3663-MITLP,1,Female,No,No,No
9025-ZRPVR,1,Male,No,No,No
3285-UCQVC,1,Female,No,No,No
5482-PLVPE,1,Female,Yes,No,No
4902-OHLSK,1,Female,Yes,No,No
0495-ZBNGW,1,Male,Yes,Yes,No
2357-COQEK,1,Female,Yes,No,No
3737-GCSPV,1,Female,No,Yes,No
4088-YLDSU,1,Male,No,Yes,No
2034-CGRHZ,1,Male,Yes,No,No
5797-APWZC,1,Female,No,No,No
3683-QKIUE,1,Female,No,No,No
4228-ZGYUW,1,Male,No,No,No
3519-ZKXGG,1,Female,No,Yes,No
6416-TVAIH,1,Male,No,Yes,No
5108-ADXWO,1,Male,No,No,No
3066-RRJIO,1,Female,No,No,No
6715-OFDBP,1,Male,No,No,No
1567-DSCIC,1,Male,No,No,No
2150-UWTFY,1,Female,No,Yes,Yes
2683-BPJSO,1,Male,No,Yes,No
2157-MXBJS,1,Male,No,Yes,No
9360-AHGNL,1,Female,Yes,Yes,No
1087-UDSIH,1,Female,No,No,No
5485-WUYWF,1,Male,Yes,No,No
2632-UCGVD,1,Male,Yes,Yes,No
5445-PZWGX,1,Male,No,No,No
9170-CCKOU,1,Male,No,Yes,No
1043-YCUTE,1,Male,No,Yes,No
3814-MLAXC,1,Female,No,No,No
1226-UDFZR,1,Female,No,No,No
6425-YQLLO,1,Female,Yes,Yes,No
5442-UTCVD,1,Male,No,No,No
7734-DBOAI,1,Female,No,Yes,Yes
2091-RFFBA,1,Female,Yes,No,No
2114-MGINA,1,Female,No,No,No
4489-SNOJF,1,Female,No,Yes,Yes
6899-PPEEA,1,Female,Yes,No,No
2187-LZGPL,1,Female,No,No,No
4597-NUCQV,1,Male,Yes,No,No
9019-QVLZD,1,Female,No,No,No
3707-LRWZD,1,Female,No,No,No
1455-ESIQH,1,Male,No,No,No
2979-SXESE,1,Female,No,Yes,No
4013-TLDHQ,1,Male,No,No,No
3754-DXMRT,1,Male,Yes,No,No
7130-VTEWQ,1,Female,Yes,No,No
6121-VZNQB,1,Female,No,No,No
7903-CMPEY,1,Male,Yes,Yes,No
6996-KNSML,1,Female,No,No,No
1704-NRWYE,1,Female,Yes,No,No
2592-SEIFQ,1,Male,No,No,No
7481-ATQQS,1,Female,Yes,No,No
8642-GVWRF,1,Female,No,Yes,No
3400-ESFUW,1,Male,No,Yes,No
2057-ZBLPD,1,Female,No,Yes,No
5502-RLUYV,1,Female,No,Yes,No
0023-HGHWL,1,Male,Yes,No,No
9039-RBEEE,1,Male,No,No,No
8417-FMLZI,1,Male,No,Yes,No
1792-UXAFY,1,Female,Yes,No,No
0515-YPMCW,1,Male,No,No,No
0378-XSZPU,1,Male,No,Yes,No
4729-XKASR,1,Male,No,No,Yes
5449-FIBXJ,1,Male,No,Yes,No
9837-BMCLM,1,Male,No,No,No
0137-UDEUO,1,Female,No,No,No
6161-UUUTA,1,Male,Yes,No,No
6543-XRMYR,1,Female,Yes,No,No
4925-LMHOK,1,Male,No,No,No
1455-UGQVH,1,Male,No,Yes,No
8280-MQRQN,1,Female,No,No,No
2037-SGXHH,1,Male,No,Yes,No
3178-FESZO,1,Female,No,No,No
6087-MVHJH,1,Female,No,No,No
4603-JANFB,1,Male,No,No,No
3018-TFTSU,1,Male,No,No,No
4806-KEXQR,1,Male,No,No,No
7083-YNSKY,1,Female,No,No,No
2479-BRAMR,1,Male,Yes,Yes,No
7434-SHXLS,1,Female,No,No,No
7908-QCBCA,1,Female,No,Yes,No
6711-FLDFB,1,Female,No,No,No
3714-JTVOV,1,Female,Yes,Yes,No
4702-IOQDC,1,Female,No,No,No
6178-KFNHS,1,Female,No,No,No
1264-BYWMS,1,Male,No,No,No
9658-WYUFB,1,Female,No,No,No
2013-SGDXK,1,Female,No,No,No
8580-QVLOC,1,Female,Yes,Yes,No
2012-NWRPA,1,Female,Yes,Yes,No
8808-ELEHO,1,Male,Yes,No,No
3506-LCJDC,1,Male,No,Yes,Yes
3934-HXCFZ,1,Male,No,Yes,No
7666-WKRON,1,Female,No,No,No
4910-AQFFX,1,Male,No,Yes,No
2154-KVJFF,1,Female,No,No,No
9647-ERGBE,1,Female,No,Yes,No
3428-XZMAZ,1,Male,No,No,No
0378-TOVMS,1,Female,No,No,No
4355-HBJHH,1,Male,No,Yes,No
9058-CBREO,1,Female,Yes,No,No
0318-QUUOB,1,Male,No,Yes,No
5520-FVEWJ,1,Female,No,Yes,No
5572-ZDXHY,1,Female,No,No,No
3750-CKVKH,1,Male,No,No,No
8063-GBATB,1,Female,Yes,No,No
4547-KQRTM,1,Female,No,No,No
4877-EVATK,1,Male,No,No,No
7639-SUPCW,1,Female,No,No,No
1069-XAIEM,1,Female,Yes,No,No
4658-HCOHW,1,Female,No,Yes,No
3440-JPSCL,1,Female,No,No,No
2889-FPWRM,1,Male,No,Yes,No
6987-XQSJT,1,Female,Yes,No,No
4290-BSXUX,1,Male,No,Yes,No
0325-XBFAC,1,Male,No,No,No
2462-XIIJB,1,Male,No,No,No
4760-XOHVN,1,Female,No,Yes,Yes
7817-BOQPW,1,Female,No,No,No
1853-UDXBW,1,Male,No,Yes,No
5458-CQJTA,1,Male,No,Yes,No
5219-YIPTK,1,Female,No,Yes,No
3540-RZJYU,1,Female,No,No,No
2091-MJTFX,1,Female,No,Yes,Yes
0883-EIBTI,1,Female,No,No,No
0722-TROQR,1,Female,Yes,No,No
7571-YXDAD,1,Female,No,No,No
3393-FMZPV,1,Female,No,No,No
6402-ZFPPI,1,Female,Yes,No,No
7486-KSRVI,1,Male,No,No,No
8443-WVPSS,1,Male,No,Yes,No
3006-XIMLN,1,Female,No,No,No
9965-YOKZB,1,Male,Yes,No,No
0504-HHAPI,1,Female,Yes,No,No
6305-YLBMM,1,Male,No,No,No
3647-GMGDH,1,Male,No,Yes,No
3791-LGQCY,1,Female,Yes,Yes,No
8166-ZZTFS,1,Female,Yes,Yes,No
2956-GGUCQ,1,Male,Yes,Yes,No
6595-COKXZ,1,Female,No,No,No
0362-ZBZWJ,1,Male,No,No,No
4211-MMAZN,1,Male,No,No,No
4274-OWWYO,1,Male,No,No,No
1541-ETJZO,1,Male,No,No,No
4106-HADHQ,1,Male,No,Yes,No
2369-UAPKZ,1,Male,No,No,No
2778-OCLGR,1,Male,Yes,Yes,No
0637-KVDLV,1,Male,No,No,No
6633-MPWBS,1,Male,No,No,No
8785-EPNCG,1,Male,No,No,No
5729-KLZAR,1,Female,No,Yes,No
1582-RAFML,1,Male,No,No,No
8740-CRYFY,1,Male,No,No,No
2962-XPMCQ,1,Male,No,No,No
1678-FYZOW,1,Female,No,No,No
8627-EHGIP,1,Male,No,No,No
5480-TBGPH,1,Female,No,Yes,No
8854-CCVSQ,1,Male,No,No,No
0511-JTEOY,1,Female,No,No,No
7067-KSAZT,1,Female,Yes,Yes,No
6532-YLWSI,1,Female,No,Yes,No
9300-AGZNL,1,Male,Yes,No,No
1112-CUNAO,1,Female,Yes,No,No
5175-AOBHI,1,Female,No,No,No
5174-RNGBH,1,Female,No,No,No
7270-BDIOA,1,Female,No,No,No
9565-JSNFM,1,Male,No,No,No
0607-DAAHE,1,Male,No,No,No
9732-KPKBW,1,Male,No,No,No
3389-YGYAI,1,Female,Yes,No,No
9560-ARGQJ,1,Female,No,No,No
5134-IKDAY,1,Female,No,Yes,No
3070-DVEYC,1,Male,Yes,No,No
5707-ORNDZ,1,Male,Yes,No,No
8696-JKZNU,1,Female,Yes,No,No
5380-AFSSK,1,Female,No,No,No
2055-PDADH,1,Female,Yes,No,No
8714-EUHJO,1,Female,No,Yes,No
3721-CNEYS,1,Female,No,No,No
2568-OIADY,1,Female,No,Yes,No
1193-RTSLK,1,Female,No,No,No
2302-ANTDP,1,Female,Yes,Yes,No
5923-GXUOC,1,Male,No,No,No
5233-GEEAX,1,Male,Yes,No,No
4432-ADRLB,1,Male,No,No,No
8993-PHFWD,1,Female,No,No,No
1565-RHDJD,1,Female,No,No,No
7137-RYLPP,1,Male,Yes,Yes,No
3765-JXVKY,1,Female,No,No,No
7330-WZLNC,1,Female,No,No,No
3957-LXOLK,1,Female,Yes,No,No
6635-MYYYZ,1,Female,No,No,No
5281-BUZGT,1,Male,Yes,No,No
5378-IKEEG,1,Female,No,No,No
2718-GAXQD,1,Female,Yes,Yes,Yes
6413-XKKPU,1,Male,No,Yes,No
1449-XQEMT,1,Male,No,No,No
2626-URJFX,1,Male,No,Yes,Yes
2612-RRIDN,1,Male,No,No,No
4735-ASGMA,1,Male,No,No,No
3669-LVWZB,1,Male,No,No,No
6892-EZDTG,1,Female,No,Yes,No
9725-SCPZG,1,Male,No,No,No
5884-GCYMI,1,Male,No,No,No
3217-FZDMN,1,Female,Yes,No,No
7853-GVUDZ,1,Female,No,Yes,Yes
7480-QNVZJ,1,Male,Yes,No,No
3943-KDREE,1,Female,No,No,No
9239-ZBZZV,1,Female,No,No,No
4398-HSCJH,1,Female,No,No,No
4430-UZIPO,1,Male,No,No,No
4855-SNKMY,1,Female,No,No,No
8008-HAWED,1,Male,No,No,No
