ID,Zip Code,Population
6326,95062,9277
6327,95064,6057
6328,95065,13768
6329,95066,9082
6330,95070,10356
6331,95073,14434
6332,95110,14145
6333,95112,4623
6334,95116,2789
6335,95117,10057
6336,95118,14515
6337,95119,8123
6338,95120,14317
6339,95122,5996
6340,95123,6938
6341,95124,7235
6342,95125,7671
6343,95126,13760
6344,95128,10840
6345,95130,3813
6346,95131,11467
6347,95133,4822
6348,95134,5440
6349,95138,4448
6350,95140,3988
6351,95148,14308
6352,95202,6119
6353,95203,7306
6354,95204,5823
6355,95205,14575
6356,95206,13348
6357,95207,2942
6358,95210,4495
6359,95212,13598
6360,95215,3104
6361,95219,4398
6362,95223,3650
6363,95224,3039
6364,95225,14629
6365,95226,2197
6366,95227,6848
6367,95228,5711
6368,95230,2643
6369,95231,11188
6370,95232,8708
6371,95233,6935
6372,95236,7658
6373,95237,13824
6374,95240,10689
6375,95242,10319
6376,95245,3916
6377,95246,5637
6378,95247,4329
6379,95249,9523
6380,95252,13871
6381,95254,13584
6382,95255,13514
6383,95257,7420
6384,95301,2897
6385,95303,6053
6386,95305,12515
6387,95306,8055
6388,95307,7067
6389,95311,14474
6390,95312,7593
6391,95313,4931
6392,95317,9214
6393,95318,7817
6394,95320,6146
6395,95322,10874
6396,95323,12963
6397,95324,9793
6398,95325,11707
6399,95328,10964
6400,95329,2359
6401,95333,3539
6402,95335,10784
6403,95336,10433
6404,95337,7977
6405,95338,7891
6406,95340,7067
6407,95345,10185
6408,95346,10317
6409,95348,9803
6410,95351,13720
6411,95356,12164
6412,95357,9031
6413,95360,11362
6414,95363,13322
6415,95366,8509
6416,95368,9660
6417,95369,11033
6418,95370,8794
6419,95372,7007
6420,95374,4001
6421,95376,9834
6422,95380,9008
6423,95382,4563
6424,95383,3651
6425,95386,8856
6426,95387,11711
6427,95388,12426
6428,95389,4646
6429,95403,11585
6430,95405,14673
6431,95409,5693
6432,95410,8370
6433,95415,6286
6434,95417,5673
6435,95421,14655
6436,95423,11539
6437,95425,3038
6438,95426,5912
6439,95428,13197
6440,95429,11629
6441,95430,12725
6442,95432,8941
6443,95436,7741
6444,95437,8017
6445,95441,12961
6446,95442,4664
6447,95443,12583
6448,95445,12987
6449,95446,11271
6450,95448,7356
6451,95450,6078
6452,95451,8194
6453,95452,4195
6454,95456,4672
6455,95457,13527
6456,95459,12467
6457,95461,9779
6458,95462,7689
6459,95465,13511
6460,95466,7815
6461,95468,4997
6462,95469,9872
6463,95470,4791
6464,95471,3511
6465,95472,6345
6466,95476,11978
6467,95482,13870
6468,95485,5835
6469,95488,4719
6470,95490,13678
6471,95492,2629
6472,95493,7409
6473,95501,4531
6474,95503,10063
6475,95511,4739
6476,95514,9350
6477,95519,9984
6478,95521,9135
6479,95524,5519
6480,95525,5914
6481,95528,10398
6482,95531,5389
6483,95536,9670
6484,95537,7119
6485,95540,2482
6486,95543,3377
6487,95545,3134
6488,95546,13436
6489,95548,2610
6490,95549,6234
6491,95550,3716
6492,95551,10093
6493,95552,11511
6494,95554,11378
6495,95555,6716
6496,95556,3341
6497,95559,5496
6498,95563,5324
6499,95564,13539
6500,95565,4267
6501,95568,5870
6502,95569,12506
6503,95570,3500
6504,95571,5556
6505,95573,10170
6506,95585,6906
6507,95587,2444
6508,95595,14471
6509,95603,2305
6510,95605,11171
6511,95606,14391
6512,95607,13508
6513,95608,54000
6514,95610,12923
6515,95615,9563
6516,95616,7034
6517,95618,14874
6518,95620,10421
6519,95621,34000
6520,95623,8144
6521,95626,7423
6522,95627,9900
6523,95629,7014
6524,95630,79000
6525,95631,5048
6526,95632,2655
6527,95633,2402
6528,95634,10061
6529,95635,5762
6530,95637,11152
6531,95638,10158
6532,95639,2104
6533,95640,5953
6534,95641,4806
6535,95645,13422
6536,95648,3875
6537,95650,7170
6538,95653,7176
6539,95658,14641
6540,95659,2174
6541,95660,36000
6542,95661,32000
6543,95663,4835
6544,95664,7477
6545,95665,5422
6546,95666,11684
6547,95667,10429
6548,95669,8621
6549,95670,51000
6550,95673,7841
6551,95674,5949
6552,95675,14455
6553,95677,11881
6554,95681,14790
6555,95682,11031
6556,95684,14622
6557,95686,7520
6558,95687,68000
6559,95688,10232
6560,95689,4894
6561,95691,28000
6562,95695,6056
6563,95701,2024
6564,95703,13764
6565,95709,2080
6566,95713,8511
6567,95715,13310
6568,95717,6302
6569,95721,13399
6570,95722,4307
6571,95726,3183
6572,95728,13749
6573,95735,10457
6574,95736,13848
6575,95746,9532
6576,95747,3856
6577,95762,6229
6578,95765,8662
6579,95814,12000
6580,95815,11736
6581,95816,4446
6582,95817,12632
6583,95818,7211
6584,95819,18000
6585,95821,31000
6586,95822,44000
6587,95823,78000
6588,95824,6851
6589,95826,9582
6590,95827,5463
6591,95828,63000
6592,95830,10790
6593,95831,10021
6594,95832,7868
6595,95833,35000
6596,95834,6719
6597,95835,41000
6598,95838,4944
6599,95841,13756
6600,95842,10673
6601,95864,9994
6602,95901,38000
6603,95903,9291
6604,95910,4046
6605,95912,7067
6606,95916,2625
6607,95917,13879
6608,95918,3639
6609,95920,14492
6610,95922,14277
6611,95923,13636
6612,95925,5817
6613,95926,40000
6614,95930,5661
6615,95932,10481
6616,95934,13319
6617,95936,8105
6618,95937,6176
6619,95938,7599
6620,95939,14122
6621,95942,12003
6622,95943,10988
6623,95944,11418
6624,95945,13737
6625,95946,5787
6626,95947,10454
6627,95949,2571
6628,95951,2613
6629,95953,5976
6630,95954,10940
6631,95955,14229
6632,95956,14080
6633,95957,11146
6634,95959,6894
6635,95960,4879
6636,95961,14505
6637,95962,8352
6638,95965,4075
6639,95966,21000
6640,95968,9915
6641,95969,8600
6642,95970,11929
6643,95973,14524
6644,95974,8541
6645,95977,14977
6646,95978,12425
6647,95979,12274
6648,95982,11756
6649,95986,5470
6650,95988,8952
6651,95991,42000
6652,95993,7399
6653,96003,44000
6654,96007,12000
6655,96008,3141
6656,96009,12129
6657,96010,7123
6658,96011,11616
6659,96014,14409
6660,96020,8315
6661,96021,10764
6662,96022,9449
6663,96023,5480
6664,96024,7529
6665,96028,4658
6666,96031,2920
6667,96033,9155
6668,96034,12139
6669,96035,11532
6670,96038,11095
6671,96041,5388
6672,96046,8703
6673,96047,11675
6674,96048,11861
6675,96050,7640
6676,96051,12736
6677,96054,4634
6678,96057,6329
6679,96058,9045
6680,96059,4071
6681,96062,9011
6682,96065,4092
6683,96067,2420
6684,96068,13727
6685,96073,3155
6686,96075,5110
6687,96080,26000
6688,96084,2281
6689,96085,9793
6690,96087,8409
6691,96088,5188
6692,96090,5923
6693,96093,4232
6694,96094,4613
6695,96096,12205
6696,96097,3158
6697,96101,7725
6698,96103,2128
6699,96104,8316
6700,96105,11066
6701,96106,3140
6702,96107,5178
6703,96108,4266
6704,96109,9626
6705,96110,6906
6706,96112,8381
6707,96113,11332
6708,96114,3494
6709,96115,2899
6710,96116,7148
6711,96117,4923
6712,96118,10132
6713,96119,7645
6714,96120,13223
6715,96121,6954
6716,96122,5453
6717,96123,10383
6718,96124,6790
6719,96128,6723
6720,96132,14139
6721,96133,10050
6722,96134,6747
6723,96137,6227
6724,96142,12317
6725,96143,10448
6726,96145,11797
6727,96146,8741
6728,90003,11240
6729,90004,2009
6730,90006,10708
6731,90007,8983
6732,90008,11439
6733,90011,14109
6734,90012,14010
6735,90013,11678
6736,90015,6688
6737,90018,5835
6738,90021,5445
6739,90022,14620
6740,90023,13007
6741,90024,4376
6742,90025,5825
6743,90029,2987
6744,90031,10857
6745,90032,10062
6746,90033,9769
6747,90034,3238
6748,90035,4902
6749,90037,11747
6750,90038,9110
6751,90039,10726
6752,90040,13893
6753,90041,6303
6754,90042,8692
6755,90043,12687
6756,90044,7748
6757,90045,7167
6758,90046,9040
6759,90047,4956
6760,90048,8888
6761,90056,4876
6762,90057,3388
6763,90058,9663
6764,90061,11588
6765,90063,8496
6766,90064,13974
6767,90065,12810
6768,90066,6992
6769,90067,11932
6770,90068,8872
6771,90071,14620
6772,90077,11402
6773,90201,12498
6774,90210,8113
6775,90211,14837
6776,90212,9172
6777,90220,4722
6778,90221,7459
6779,90222,9062
6780,90230,8518
6781,90232,10953
6782,90240,10618
6783,90245,9390
6784,90247,14812
6785,90248,7910
6786,90249,5903
6787,90250,3271
6788,90255,13878
6789,90260,4075
6790,90262,2403
6791,90263,6650
6792,90265,14359
6793,90266,13380
6794,90270,11221
6795,90272,6907
6796,90274,10660
6797,90275,8155
6798,90277,13523
6799,90278,9680
6800,90280,9502
6801,90290,5804
6802,90291,14179
6803,90293,6638
6804,90301,12560
6805,90302,8555
6806,90303,8446
6807,90305,9725
6808,90401,3338
6809,90402,5434
6810,90403,2974
6811,90404,6678
6812,90405,6129
6813,90501,13850
6814,90505,6236
6815,90601,5506
6816,90602,11343
6817,90603,13795
6818,90604,13799
6819,90606,12497
6820,90621,6291
6821,90623,9545
6822,90630,3793
6823,90631,14070
6824,90638,12778
6825,90640,7491
6826,90650,3070
6827,90670,13962
6828,90680,5759
6829,90701,13873
6830,90703,13328
6831,90704,14504
6832,90712,3494
6833,90713,14003
6834,90715,10878
6835,90720,9753
6836,90731,12019
6837,90732,3254
6838,90740,9313
6839,90742,3895
6840,90743,4339
6841,90744,8170
6842,90745,10581
6843,90746,12128
6844,90803,3400
6845,90804,12999
6846,90806,3832
6847,90808,3867
6848,90813,5904
6849,90814,8622
6850,90815,4593
6851,90822,11737
6852,91001,8812
6853,91006,13973
6854,91007,8078
6855,91016,7056
6856,91020,7792
6857,91024,5336
6858,91030,5339
6859,91040,11827
6860,91042,4568
6861,91101,7304
6862,91104,5599
6863,91105,12935
6864,91106,7217
6865,91201,9294
6866,91202,10818
6867,91204,6201
6868,91207,6106
6869,91208,11751
6870,91214,14187
6871,91302,3178
6872,91303,3217
6873,91304,4984
6874,91307,9649
6875,91311,4405
6876,91316,3214
6877,91320,11661
6878,91321,11963
6879,91324,9855
6880,91325,8640
6881,91326,11924
6882,91342,12238
6883,91344,12338
6884,91345,13909
6885,91351,12339
6886,91352,3125
6887,91355,9230
6888,91361,10453
6889,91364,13091
6890,91367,3578
6891,91377,10009
6892,91381,7817
6893,91384,11623
6894,91401,12159
6895,91403,11764
6896,91405,8625
6897,91406,9080
6898,91411,11351
6899,91436,2179
6900,91504,7956
6901,91505,4042
6902,91506,9431
6903,91602,10288
6904,91604,7364
6905,91606,14904
6906,91607,5024
6907,91701,14707
6908,91702,5612
6909,91706,9850
6910,91709,12839
6911,91711,7467
6912,91722,2777
6913,91723,8643
6914,91724,7552
6915,91731,3474
6916,91739,14033
6917,91741,4317
6918,91745,5032
6919,91750,7140
6920,91752,5709
6921,91754,10446
6922,91755,9933
6923,91759,12449
6924,91761,10706
6925,91762,12344
6926,91765,7519
6927,91766,3821
6928,91767,7032
6929,91768,11709
6930,91770,12704
6931,91780,12078
6932,91784,10752
6933,91786,8454
6934,91789,6875
6935,91790,2843
6936,91791,6169
6937,91803,10842
6938,91902,13634
6939,91905,12749
6940,91910,6929
6941,91911,3848
6942,91913,2165
6943,91914,12760
6944,91915,10872
6945,91916,7278
6946,91917,5317
6947,91934,9592
6948,91935,10034
6949,91941,4891
6950,91942,8578
6951,91945,6553
6952,91950,4032
6953,91962,7469
6954,91963,8132
6955,91978,11206
6956,91980,3993
6957,92003,13172
6958,92004,13338
6959,92007,3566
6960,92009,11460
6961,92019,13669
6962,92020,11592
6963,92021,11801
6964,92025,8279
6965,92026,8826
6966,92028,5952
6967,92029,4307
6968,92037,3374
6969,92040,3144
6970,92054,11038
6971,92056,14752
6972,92057,14197
6973,92059,3993
6974,92061,9098
6975,92065,12201
6976,92066,13384
6977,92067,2909
6978,92069,4604
6979,92070,5938
6980,92071,8233
6981,92082,2450
6982,92083,5645
6983,92084,9181
6984,92086,13534
6985,92091,10448
6986,92101,7551
6987,92102,5540
6988,92105,7299
6989,92106,7568
6990,92107,5898
6991,92108,6924
6992,92116,9501
6993,92117,8124
6994,92118,8432
6995,92119,10334
6996,92120,14372
6997,92121,14644
6998,92122,7519
6999,92124,14748
7000,92126,3128
7001,92127,14560
7002,92128,4936
7003,92129,13250
7004,92131,11958
7005,92139,5376
7006,92154,4590
7007,92173,8011
7008,92203,7395
7009,92211,3749
7010,92220,11092
7011,92225,8873
7012,92227,5575
7013,92231,11537
7014,92234,7577
7015,92236,12149
7016,92239,13878
7017,92240,13285
7018,92242,3474
7019,92252,14971
7020,92253,6498
7021,92254,5946
7022,92256,12364
7023,92257,7633
7024,92258,12800
7025,92260,9888
7026,92262,14339
7027,92266,9818
7028,92267,5905
7029,92268,7515
7030,92270,6061
7031,92274,12674
7032,92275,11084
7033,92276,5487
7034,92277,8270
7035,92278,5826
7036,92281,5974
7037,92283,9273
7038,92284,6905
7039,92285,13469
7040,92301,13227
7041,92304,6132
7042,92305,3898
7043,92308,12685
